"date","member_id","session_id","search_id","search_lat","search_lng","search_time_utc"
"2018-02-20","2326733942","dfb38004-8b53-4486-8e87-08f6a47e0485","7292667b-09c7-4cc7-8d82-7b45718041f4","51.414295","-0.2335115","2018-02-20 23:51:48"
"2018-02-20","2436209990","F57AD5F5-8CB4-4FA8-B4D3-BC89723C0F42","76DC0AF2-440B-4F05-A6CB-53A5251A9282","51.46346396208329","-0.1368649186998724","2018-02-20 23:51:43"
"2018-02-20","2482823039","ca0d21d9-24d6-4154-ba16-f25305628600","3c7ce8a9-474d-4202-88c9-c916e62d74a3","51.34213","-0.10971811","2018-02-20 23:51:18"
"2018-02-20","2482823039","ca0d21d9-24d6-4154-ba16-f25305628600","86cb64d4-9bb2-4fba-8d10-184faf5d879a","51.422565","-0.10422461","2018-02-20 23:50:55"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","A1413A42-15A2-462F-92B9-4E9FDAD51B14","51.46159414790567","-0.08119758983307361","2018-02-20 23:50:40"
"2018-02-20","2326733942","dfb38004-8b53-4486-8e87-08f6a47e0485","ce0337b7-18e4-4a5c-99c6-c137469d2b50","51.41318","-0.2304647","2018-02-20 23:50:31"
"2018-02-20","2434698983","FFF26070-E6DA-40D1-AFC7-5B91FB608B0A","76BC00CA-36DD-4C63-91B1-7EF5DE911AF9","51.45990922590058","-0.06241888843283521","2018-02-20 23:50:18"
"2018-02-20","2069420808","a17d09fc-4820-4ce3-be85-df48feebae28","a79c935d-927c-4452-bd5d-f4bbdf94ed09","51.486473","-0.0132016","2018-02-20 23:50:09"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","A4E8B539-042D-4CDE-A050-B6E0802C0CF6","51.46159414790567","-0.08119758983307361","2018-02-20 23:50:04"
"2018-02-20","2069420808","a17d09fc-4820-4ce3-be85-df48feebae28","20e7cb09-9880-4df3-9643-38c3eb0bcdf7","51.486458","-0.0132394","2018-02-20 23:49:37"
"2018-02-20","2069420808","a17d09fc-4820-4ce3-be85-df48feebae28","77f29809-2948-46d7-bb3f-8cbfa781f0e0","51.486458","-0.0132394","2018-02-20 23:49:30"
"2018-02-20","2088044637","D3AF7536-FE9C-4874-97AA-CEC12DF072AB","0A98D95B-F2FF-411F-8E70-F82018905159","51.49926015666105","-0.08102950698024014","2018-02-20 23:49:25"
"2018-02-20","2326733942","dfb38004-8b53-4486-8e87-08f6a47e0485","b04eab3f-4714-49eb-b8de-a0868b8b3971","51.41318","-0.2304647","2018-02-20 23:49:19"
"2018-02-20","2088044637","D3AF7536-FE9C-4874-97AA-CEC12DF072AB","A6716E93-4245-47B5-8D5C-FF561F07F3DC","51.49926015666105","-0.08102950698024014","2018-02-20 23:49:07"
"2018-02-20","2482823039","ca0d21d9-24d6-4154-ba16-f25305628600","4399e867-55a6-4b34-8cb2-ba7f133ff56b","51.432816","-0.112283","2018-02-20 23:49:06"
"2018-02-20","1983445877","7308df30-0b95-49e5-a904-24102ea15a5b","fd644c51-20cb-4c0e-9d38-a3980fb52a4b","51.498554","-0.0678439","2018-02-20 23:49:03"
"2018-02-20","1983445877","7308df30-0b95-49e5-a904-24102ea15a5b","87591125-3720-42d7-a18c-89564d4e2943","51.498554","-0.0678439","2018-02-20 23:48:32"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","74F46E23-F50B-423A-ACD1-841E80E3D600","51.46159093473678","-0.08126504951427184","2018-02-20 23:48:32"
"2018-02-20","2483552445","0A1B110A-2D52-42AD-A8FF-FAD246EBCD19","1DCDF060-776A-461B-9233-52BC2FFF48ED","51.44887038045697","-0.1910749543460003","2018-02-20 23:47:57"
"2018-02-20","2449681048","4e8eab44-60ad-4a7d-9a6e-ac091bc6c05e","23c1a2d9-5320-44b1-9f36-b3cc86f0034b","51.46676","-0.21347803","2018-02-20 23:47:44"
"2018-02-20","2449681048","4e8eab44-60ad-4a7d-9a6e-ac091bc6c05e","07ffca69-dd2c-4efc-8f59-bd9ad82be094","51.491974","-0.1716894","2018-02-20 23:47:29"
"2018-02-20","1301563867","327A18BA-1CFE-4C24-81EF-0B550477D8F9","3D0B3309-5D72-4034-93C8-045530808AFE","51.45012880148415","-0.03889077546826117","2018-02-20 23:47:25"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","4330FEA8-4130-4E05-9CB1-19A9010DA932","51.46159093473678","-0.08126504951427184","2018-02-20 23:47:24"
"2018-02-20","1065413849","7587488d-594c-45e6-9d67-3acab88d0b06","942e7226-4ffc-45c5-a201-d8ad2653cc14","51.48943","-0.10479364","2018-02-20 23:46:55"
"2018-02-20","414158078","C234836B-C622-4F91-822C-F8C6B485A266","24DF35B6-F6C7-47A7-B1D0-0CD7A613BC9A","51.465278158365","0.009057618534429017","2018-02-20 23:46:27"
"2018-02-20","2479276617","1B4DC440-93C6-4A6D-BC01-DC607D25FE8A","A6F1AE84-F0B9-4366-B9CA-570D0DEEA484","51.46098127891956","-0.1244650188829506","2018-02-20 23:45:50"
"2018-02-20","1065413849","7587488d-594c-45e6-9d67-3acab88d0b06","efd86ed7-6bcc-4126-9b86-742f7fa05a83","51.48915","-0.1052146","2018-02-20 23:45:30"
"2018-02-20","414158078","BF234636-B43D-41E7-BAC0-CA6C07C18262","1C26D655-C723-443A-A8BD-B2CD506EB4F4","51.465278158365","0.009057618534429017","2018-02-20 23:45:07"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","947BE518-D9F9-4E1C-8571-D5DF69663A80","51.46170500449426","-0.08124597238031683","2018-02-20 23:44:54"
"2018-02-20","2088044637","43299CF2-0AAB-4331-B6E7-B8B8D9B2139B","82DF43BF-29B0-4CF0-90F6-DE98496909E3","51.49927775964292","-0.08101953568453406","2018-02-20 23:44:16"
"2018-02-20","2216231247","cdd6c4ad-4df9-4522-b3c1-902ae342d250","2da8f0dd-40ea-43a2-bcb2-22cfeadefc5d","51.425644","-0.0242817","2018-02-20 23:43:59"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:43:47"
"2018-02-20","2216231247","cdd6c4ad-4df9-4522-b3c1-902ae342d250","2fbceb05-1075-4cf5-b3ab-2af383e7a3ea","51.425644","-0.0242817","2018-02-20 23:43:42"
"2018-02-20","2088044637","43299CF2-0AAB-4331-B6E7-B8B8D9B2139B","4A7B24C5-4E96-4C96-9B00-93EE294C6E2F","51.49927775964292","-0.08101953568453406","2018-02-20 23:43:40"
"2018-02-20","1783546225","4FB1DC65-CB44-48AA-B88E-7A1BC2C063E1","32A12E7C-4AB1-4F64-BE4D-CEC6E459C8D6","51.461646924696","-0.08117555625637196","2018-02-20 23:43:30"
"2018-02-20","2216231247","cdd6c4ad-4df9-4522-b3c1-902ae342d250","37df80ee-899e-4541-97e3-f5c9440922ef","51.425644","-0.0242817","2018-02-20 23:43:19"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:43:15"
"2018-02-20","2437718364","BFAFBACB-77DC-4154-9D28-753505E4B85F","69FAD596-E182-4590-A18D-9E9BC06882B0","51.47163689029205","-0.1324431633059915","2018-02-20 23:43:12"
"2018-02-20","2465616851","554BDF8C-04B0-4F63-9CBC-A988D1EC7A8B","D75F0A48-3292-4A40-BA84-96A4F92C4FB6","51.4431958","-0.0159502","2018-02-20 23:43:00"
"2018-02-20","2465616851","554BDF8C-04B0-4F63-9CBC-A988D1EC7A8B","E1156E1D-6E8E-4424-BE6B-623DDC58B8E4","51.4431958","-0.0159502","2018-02-20 23:42:18"
"2018-02-20","1607061655","6ece80d8-ee6c-4705-95a5-d7b4c3ffe823","5e521df7-bad4-48b3-9464-ed7439fd6875","51.46575","-0.022767399","2018-02-20 23:42:08"
"2018-02-20","2465616851","554BDF8C-04B0-4F63-9CBC-A988D1EC7A8B","71FC685B-5046-4B2B-9B57-1ADF7B18A451","51.4431958","-0.0159502","2018-02-20 23:41:46"
"2018-02-20","1607061655","6ece80d8-ee6c-4705-95a5-d7b4c3ffe823","bb023f61-c4c4-4b16-833c-bfe262a0bb59","51.46575","-0.022767399","2018-02-20 23:41:28"
"2018-02-20","1607061655","fb67a1c1-0875-4a52-b84a-3f0a2c3efacb","845f6a1b-e324-4437-be75-893b0ac5113c","51.427826","-0.166895","2018-02-20 23:40:27"
"2018-02-20","2256984183","1751D8C3-1A18-48A8-82E9-6BAA1C9A7E43","3833D1FF-B1D7-4E61-898D-BAB930694344","51.41767775852729","-0.02020029439628954","2018-02-20 23:40:05"
"2018-02-20","2256984183","1751D8C3-1A18-48A8-82E9-6BAA1C9A7E43","DC3C8B1E-6C1D-4CF2-9D85-347B343DBC17","51.4124485","-0.0238847","2018-02-20 23:39:57"
"2018-02-20","2256984183","1751D8C3-1A18-48A8-82E9-6BAA1C9A7E43","391E63F9-5D39-4B2D-8F8E-F9DB88E5DCB8","51.4124485","-0.0238847","2018-02-20 23:39:36"
"2018-02-20","1607061655","1d8b6c52-01e6-46d4-9fc9-8a315836146f","a5a7a0a0-022d-4a93-b4b5-3206ae7b82b8","51.42766","-0.16722533","2018-02-20 23:39:36"
"2018-02-20","2275496189","c9debff3-5649-4e28-ab24-3410542c03ea","c38ceeaa-86a5-419c-bef4-f2d4e82192ac","51.448074","-0.0454636","2018-02-20 23:39:23"
"2018-02-20","2256984183","1751D8C3-1A18-48A8-82E9-6BAA1C9A7E43","BEC9CC88-BD82-400C-A299-E804DB81B53C","51.41977823137881","-0.02089796761527413","2018-02-20 23:39:10"
"2018-02-20","1607061655","09b11b3f-3e82-499d-ae68-5b194f889a4b","1cf7c0da-d694-4770-8927-f88d96906a9d","51.465813","-0.022888303","2018-02-20 23:37:48"
"2018-02-20","2256984183","1751D8C3-1A18-48A8-82E9-6BAA1C9A7E43","D99F2584-2C05-4B01-B502-7BA53F377022","51.45302981675166","-0.10102652638971","2018-02-20 23:37:46"
"2018-02-20","1607061655","09b11b3f-3e82-499d-ae68-5b194f889a4b","d73ba73c-0dd1-468c-9225-e91a5d754b5a","51.465813","-0.022888303","2018-02-20 23:37:32"
"2018-02-20","2436209990","2DF87CD5-93BC-4079-9844-8CDF743ABCFA","BA781E9E-9F43-4153-BC18-D5256AC08C57","51.46247150011989","-0.1364576248988378","2018-02-20 23:37:22"
"2018-02-20","2436209990","4E2003A0-DEC4-4CE5-8636-164CCF77C522","9E50EFBE-F272-4C2A-9934-EDDC0B855233","51.46246299487012","-0.1364344205497081","2018-02-20 23:37:13"
"2018-02-20","2436209990","61710CA4-3C60-4B87-9814-A3CA9987DC97","019AC062-61AD-4D63-A040-A08FF69368E1","51.46244461110555","-0.1365312064995731","2018-02-20 23:37:12"
"2018-02-20","1607061655","09b11b3f-3e82-499d-ae68-5b194f889a4b","f469e100-f4dc-4c96-9529-5f278775a8dd","51.46577","-0.0228697","2018-02-20 23:36:43"
"2018-02-20","1607061655","09b11b3f-3e82-499d-ae68-5b194f889a4b","9b67dbdc-9be8-43c2-a47c-75472dcdec7d","51.46574","-0.0229389","2018-02-20 23:35:49"
"2018-02-20","1749294026","4e47debd-c94c-4ea9-883f-3a35ea71ee8a","1e78ff79-3e48-4184-8a76-8b0af3d352bb","51.475548","-0.0834083","2018-02-20 23:35:23"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:33:30"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:32:58"
"2018-02-20","2421488569","CFAB5778-7B7B-489A-A66D-49424B92544E","0296C971-B05D-47B5-B9DD-D0D84D2C75E0","51.45205173180574","-0.07199065759784727","2018-02-20 23:32:01"
"2018-02-20","1241478949","943E0CC1-7637-48F9-AFD1-D3F3113E3830","0039D825-1FAE-4A8A-96CF-CB785A8DF526","51.4905439306344","-0.2854468002547061","2018-02-20 23:32:01"
"2018-02-20","2421488569","DFB8897C-2816-4EC0-8A34-CA124E6C5815","59FDDE61-EF2A-49C5-A5A1-C3FDC4EF312E","51.45206281973423","-0.07198682837343484","2018-02-20 23:31:10"
"2018-02-20","2465386275","5D247CF3-9573-4AFB-9084-9AC6C96B421C","DD96307B-0314-4F44-AB26-152AC685B0BF","51.41990610932072","-0.2047946671059011","2018-02-20 23:30:09"
"2018-02-20","2383728727","11dc55fc-9f8d-4a78-9f7e-d1a9073c84a4","d4281011-a34e-4447-bfc9-7ad35de77be2","51.438107","-0.0979358","2018-02-20 23:29:50"
"2018-02-20","1187336127","96568B89-30EE-4851-9C3E-804C44DA4C9E","","51.27533090482854","0.5293343940849383","2018-02-20 23:28:02"
"2018-02-20","604285857","5E6AF612-CF4F-431E-BA5B-4870ACC46FAF","D25CE428-0CDF-4DC2-916E-7F99362FB51D","51.4592058760829","-0.1983683232210473","2018-02-20 23:27:24"
"2018-02-20","1106002033","4B36DD76-758F-4E23-A891-8421E907A64E","902A26B6-80F1-4A6B-837E-412F75069DCF","51.48962925147014","-0.1365835627932221","2018-02-20 23:26:45"
"2018-02-20","589103351","44971ae7-6660-45c6-8123-6d49832016cb","d094dea9-88b2-488c-b587-0db62e03666d","51.48636","-0.0713258","2018-02-20 23:26:40"
"2018-02-20","589103351","44971ae7-6660-45c6-8123-6d49832016cb","c8704371-add0-4916-9c78-9ee0d842dd58","51.487556","-0.0738467","2018-02-20 23:25:17"
"2018-02-20","1989613935","4266002D-6C4F-4B1D-82DD-E6CC4E2525C0","7B8DBB67-FBDA-4B4D-B8E8-946EED33BE73","51.48502605506357","-0.1049964129925752","2018-02-20 23:24:29"
"2018-02-20","1187336127","96568B89-30EE-4851-9C3E-804C44DA4C9E","","51.27533090482854","0.5293343940849383","2018-02-20 23:24:24"
"2018-02-20","1989613935","4266002D-6C4F-4B1D-82DD-E6CC4E2525C0","2B049DC3-D436-4B49-806F-5F2F81DC5333","51.48502605506357","-0.1049964129925752","2018-02-20 23:23:51"
"2018-02-20","2371807674","07547898-3A9F-4D2B-8EBE-B46DED8842C0","20244FD1-EB7C-4584-B29A-CCE59D14EE71","51.43486367543361","-0.1566850114615231","2018-02-20 23:23:38"
"2018-02-20","573580251","6A2F2025-5AF3-463C-847A-A3F64031E68A","12BDAB10-DEE4-4049-9821-DED0917432B1","51.48180128502934","-0.1481648492607265","2018-02-20 23:23:34"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:23:25"
"2018-02-20","2371807674","07547898-3A9F-4D2B-8EBE-B46DED8842C0","1541B87F-EE08-44B4-B640-ECD538A21372","51.43486145422927","-0.1566793117673664","2018-02-20 23:23:23"
"2018-02-20","2371807674","07547898-3A9F-4D2B-8EBE-B46DED8842C0","C5D04AF8-45C2-4584-98FB-CF4208FE9AB3","51.43508772370539","-0.1564468815924194","2018-02-20 23:23:02"
"2018-02-20","1996992194","fef9abcc-44fe-420a-b912-5ac823929197","bad25326-6fc8-4d3d-8f71-4bc1841711e1","51.45445","-2.6184883","2018-02-20 23:22:57"
"2018-02-20","1283187319",,,"51.48047","-0.19179","2018-02-20 23:22:53"
"2018-02-20","2371807674","428D4DC8-0C9F-483E-A0BA-446E539FC585","AE4C31FF-6A3C-44D9-B410-E735FB233EF6","51.43508818471006","-0.1564085762949254","2018-02-20 23:22:51"
"2018-02-20","2284866552","BC6E2062-FD5D-4B3A-AA69-5D6109BD3F84","C3A4958C-75F1-40C3-90A7-AA85D286011E","51.40265073757649","-0.2710590836521669","2018-02-20 23:22:42"
"2018-02-20","1996992194","fef9abcc-44fe-420a-b912-5ac823929197","575286c7-8288-47b0-b111-d3c85b4a4bad","51.455814","-2.6172743","2018-02-20 23:22:41"
"2018-02-20","603961976","78A127DB-F963-48CB-92E1-958595377B97","A5B54D1B-595D-458F-A7B8-2A82E65B54F6","51.4877205951386","0.07537083866685972","2018-02-20 23:21:22"
"2018-02-20","1486974227","0192AA94-44F4-4B23-8A3D-86169A386C9E","2D937134-2ED2-4EB7-ACEB-D7C481DDDAC1","51.46545802580271","-0.2221571125909541","2018-02-20 23:21:00"
"2018-02-20","1041209004","3E105AC2-E7E3-42B7-A17F-9EBD2EFC7E73","C06533F2-BECF-4919-8979-BED314B390F6","51.49533210792718","-0.104039367288448","2018-02-20 23:20:49"
"2018-02-20","634983794","5E6CC0B0-B8F3-43E4-B758-1828C126DE19","83A2F578-4D46-4E9B-A5FD-830172E1C736","51.44287405074708","-0.1533982157708643","2018-02-20 23:20:33"
"2018-02-20","2402577099","56D58DCD-8C9D-4166-B56B-402FA1940A15","CCAC56BE-1B6E-474C-938D-BB32E7814E0F","51.47955294942795","-0.0831951433591839","2018-02-20 23:20:22"
"2018-02-20","1041209004","3E105AC2-E7E3-42B7-A17F-9EBD2EFC7E73","30E4F4F8-11B1-4B75-96DF-204667417E5D","51.49533210792718","-0.104039367288448","2018-02-20 23:20:03"
"2018-02-20","581525770","b26123cb-6ece-4bba-aa42-b797f0df86fb","8794e33c-ec21-4818-81ca-977c4fc507a9","51.452103","-0.00163565","2018-02-20 23:20:02"
"2018-02-20","2462350044","825313cb-9d20-4876-86ad-e94a61e8ea6e","9ab43446-3a03-421c-9b09-d3d2557d9194","51.426353","-0.116036415","2018-02-20 23:20:00"
"2018-02-20","634983794","84BF3B74-4053-42F2-A7CF-8E6C3E8A41AC","5AD109AF-7706-4601-9F7C-5AAD72E5D8E0","51.44333326847786","-0.1526470605443455","2018-02-20 23:19:56"
"2018-02-20","2280114294","BB14BD56-820F-4598-A7C8-D0426E115F2E","3C2E961D-7B05-4555-8908-62922023E6F4","51.42483910332927","-0.06544472881534287","2018-02-20 23:19:52"
"2018-02-20","581525770","401f789e-554e-4ac8-8480-739beb8f4a73","2d4e36c7-4ca6-4bf2-8273-602e2cef0bad","51.45245","-0.00205544","2018-02-20 23:19:24"
"2018-02-20","1041209004","3E105AC2-E7E3-42B7-A17F-9EBD2EFC7E73","EF766F26-6156-46EB-B13A-34C21581C270","51.49533210792718","-0.104039367288448","2018-02-20 23:19:07"
"2018-02-20","2280114294","BB14BD56-820F-4598-A7C8-D0426E115F2E","B3B9DBA5-E796-4E0D-9AF5-2A31A0F176D8","51.42483353443583","-0.06551183336302045","2018-02-20 23:18:52"
"2018-02-20","2487927060","8791da1b-c8a1-482a-8ab8-95882194f013","e87c3a81-7092-46f1-823b-1ecc9101c9c9","51.493744","-0.147893","2018-02-20 23:18:08"
"2018-02-20","1041209004","3E105AC2-E7E3-42B7-A17F-9EBD2EFC7E73","B42BB823-48B6-46D6-93A8-E3EE47B7F253","51.49533210792718","-0.104039367288448","2018-02-20 23:17:57"
"2018-02-20","1041209004","3E105AC2-E7E3-42B7-A17F-9EBD2EFC7E73","B42BB823-48B6-46D6-93A8-E3EE47B7F253","51.49533210792718","-0.104039367288448","2018-02-20 23:17:57"
"2018-02-20","1819119458","8C46090A-2F39-45E1-AA3A-DF1D8D89ED80","68652B2A-EE17-4457-AD86-0C60B1D3DE5D","51.44751132534521","-2.58133000000006","2018-02-20 23:17:56"
"2018-02-20","2487927060","8791da1b-c8a1-482a-8ab8-95882194f013","0c7916d8-30d3-45f3-8766-9e92e1c06406","51.493744","-0.147893","2018-02-20 23:17:53"
"2018-02-20","284307015","E5E4C40A-F365-47F5-948B-6F96AEFB184E","9B1B23F4-02B8-4065-80F2-1252AC1A778A","51.4650343358996","-0.1807152573020949","2018-02-20 23:17:45"
"2018-02-20","2456235386","C70F04CE-055E-4609-B7E9-BBA73879F8B8","AF443966-CDBA-46F1-9D4E-7F2DA3064B50","51.4865799","-0.0875844","2018-02-20 23:17:42"
